date,year,month,weekday,electricity_kwh,diesel_liters,explosives_kg,coal_output_tonnes,equipment_hours,waste_tons,methane_emission_kg,renewable_share_percent,trees_planted,rainfall_mm,temperature_c,humidity_percent,diesel_price_rs_per_l,power_cost_rs_per_kwh,employees_present,employee_commute_km,transport_distance_km,avg_truck_load_ton,revenue_rs,operational_cost_rs,co2e_tons,co2e_net_after_offset_tons,emission_intensity_tons_per_tonne_coal,offset_absorption_tons_per_day,offset_ratio,green_cover_hectares,lpg_kg,transport_tkm
2024-01-11,2024,1,3,2044.611704220864,555.5489760702726,153,241.5960844759806,193,92,7.931184591383202,10,3,19,20.7,58,104.18,9.44,645,6450,13649,28.2,6196608,747155,19.8595,19.5746,0.008358,0.284932,0.014347,150,10.865735771800855,32430024
2024-01-12,2024,1,4,2109.25270913191,533.029777608731,152,231.17953571830776,198,94,10.998939062983652,10,0,26,22.3,52,97.3,7.6,642,5136,12425,24.8,6653064,821785,19.7608,19.4759,0.008625,0.284932,0.014419,150,11.802972075994935,28465675
2024-01-13,2024,1,5,1534.9193005396935,360.5773371045919,144,144.61326415747436,217,69,4.079245836300438,10,2,14,37.5,52,96.32,7.16,573,4011,7621,29.2,5716896,734980,17.3823,17.0974,0.009614,0.284932,0.016392,150,9.066543249540064,13778768
2024-01-14,2024,1,6,1535.8945642399285,409.3676141656967,141,247.86731341967183,190,175,5.726622566492226,10,4,6,19.7,43,105.6,8.67,563,2702,11159,29.6,7715687,606025,15.7588,15.4739,0.006068,0.284932,0.018081,150,14.945430525656398,28979923
2024-01-15,2024,1,0,1516.9110646920226,420.1108001237121,132,272.6050620861764,198,208,7.380491094315085,10,2,5,33.1,59,86.52,7.69,574,2410,14578,29.7,9619659,585240,15.6206,15.3356,0.005422,0.284932,0.018241,150,8.33131606831003,41999218
2024-01-16,2024,1,1,2451.578703667609,628.0527103315462,177,296.4678864320015,223,186,9.70774168228408,10,5,13,27.3,49,87.59,8.04,650,7800,10701,28.7,6862950,842971,21.1386,20.8537,0.007777,0.284932,0.013479,150,5.713573240983356,29085318
2024-01-17,2024,1,2,2047.9282938270808,523.3131017916206,159,244.2375889459826,195,97,8.281016964262928,10,3,17,27.9,48,82.17,7.69,620,4340,9948,28.0,5167940,521447,18.7722,18.4873,0.008057,0.284932,0.015178,150,6.721076342431437,23178840
2024-01-18,2024,1,3,2194.579287641254,528.575686406616,172,245.47352578658783,215,93,11.99319038516032,10,2,30,27.2,61,88.28,8.13,576,6336,11819,27.9,6583572,634605,21.718,21.433,0.008557,0.284932,0.01312,150,8.59552908859916,29996622
2024-01-19,2024,1,4,1960.779430363137,521.4609525637312,176,211.63601943586409,234,104,4.895676594179024,10,1,14,37.8,55,96.34,8.68,544,5440,8998,29.5,6243675,630594,17.7638,17.4789,0.008561,0.284932,0.01604,150,7.441484286237975,18670850
2024-01-20,2024,1,5,1823.031611351785,460.0863956262567,159,196.47358215065876,192,181,9.638651423948216,10,4,12,18.7,44,106.51,8.74,613,6130,8223,20.8,7335279,871034,19.7907,19.5057,0.008669,0.284932,0.014397,150,13.685331858169798,18773109
2024-01-21,2024,1,6,1517.6720290432604,442.144915318993,145,259.15364623060486,153,137,6.851188348625187,10,1,28,22.8,61,104.13,7.71,591,2127,14331,27.7,7000020,559182,16.9883,16.7034,0.006509,0.284932,0.016772,150,11.317549261190116,37403910
2024-01-22,2024,1,0,1591.3545313710838,433.8312122279061,138,293.5541815031178,179,199,10.13244651231862,10,4,17,41.2,54,100.49,7.12,631,2650,18296,22.3,7140075,654010,16.2877,16.0028,0.005304,0.284932,0.017494,150,14.926317452575766,56187016
2024-01-23,2024,1,1,1816.721979884292,471.8935809664904,175,231.78807561217732,244,182,6.695391455097282,10,4,23,33.9,57,93.74,7.75,599,5391,10621,30.7,7325252,890909,21.5674,21.2825,0.007417,0.284932,0.013211,150,6.739095049952076,30885868
2024-01-24,2024,1,2,1727.1064335231424,456.53651246618045,151,183.55677106955605,208,110,7.268664117541317,10,5,0,29.6,53,87.16,8.62,546,6006,9352,20.8,5635875,576741,18.1075,17.8225,0.009076,0.284932,0.015736,150,14.586962544788678,18657240
2024-01-25,2024,1,3,2053.134610301875,518.4236991562104,189,259.0653194200622,239,89,7.2288211301224,10,4,17,24.4,48,104.42,6.74,639,7029,10285,25.8,9276696,862362,21.2089,20.924,0.007997,0.284932,0.013435,150,9.484809377526108,27275820
2024-01-26,2024,1,4,2378.5927846946543,590.9209071796007,196,310.5264102019642,260,160,14.358969197478752,10,1,11,29.5,56,94.39,7.64,633,5697,16832,30.2,8397012,820810,22.4311,22.1462,0.007918,0.284932,0.012703,150,10.06156361208538,47685056
2024-01-27,2024,1,5,2089.375836292315,533.7628616339988,199,280.0626498179537,220,132,13.11564079696942,10,2,29,38.9,48,107.39,6.56,663,7956,20175,29.3,7530253,887231,25.0006,24.7157,0.007805,0.284932,0.011397,150,7.738851045370978,64620525
2024-01-28,2024,1,6,1452.4552204472916,384.6948197729122,140,239.96848501913556,171,201,11.458122537792574,10,4,21,26.2,45,91.81,7.26,601,3245,14974,23.2,8786736,697706,15.5659,15.281,0.006043,0.284932,0.018305,150,7.721210669280815,38573024
2024-01-29,2024,1,0,1346.816417220852,339.3524262264918,126,208.70281673844963,164,119,6.036102499885047,10,2,1,19.3,48,96.53,8.42,641,3461,9233,28.6,5990250,704615,14.8454,14.5605,0.006505,0.284932,0.019193,150,8.950945304187941,21069706
2024-01-30,2024,1,1,2132.214626005586,536.1691652764152,202,270.497176672464,263,137,8.981538186934516,10,0,23,27.0,62,99.65,8.93,606,7272,15384,27.9,7688996,766109,21.5322,21.2472,0.007606,0.284932,0.013233,150,13.807208275754355,43552104
2024-01-31,2024,1,2,1846.453845200468,512.1783406646024,196,247.656386379794,253,202,5.9239478355752215,10,2,14,19.5,62,98.03,7.2,572,3432,13462,26.0,6778420,889786,21.5249,21.2399,0.007685,0.284932,0.013237,150,7.847023095585962,37707062
2024-02-01,2024,2,3,2160.089778572309,569.547843098997,209,272.25192264236665,269,162,12.627967868264168,10,1,14,33.8,56,89.42,8.98,627,6270,16364,27.1,8222361,809787,23.5729,23.2879,0.007646,0.284932,0.012087,150,8.753860210543921,50450212
2024-02-02,2024,2,4,2498.4716190088907,674.8161876159431,182,375.46531102216375,232,119,8.548441439593912,10,5,8,35.9,58,81.98,7.07,573,6876,16920,26.9,11248532,574998,23.8926,23.6077,0.007065,0.284932,0.011925,150,11.13310333563116,57223440
2024-02-03,2024,2,5,1847.9835531751264,531.9766844948872,195,244.06171878431084,233,199,8.805872876760171,10,5,28,23.7,47,82.78,8.15,647,7117,10822,21.4,7248649,570854,19.5616,19.2767,0.007429,0.284932,0.014566,150,11.93721501549128,28494326
2024-02-04,2024,2,6,1283.7334990124766,347.8438933065092,126,169.11041777639124,143,75,6.841036317815179,10,0,4,19.0,54,103.91,8.2,578,2080,9087,28.8,4503366,621640,14.5044,14.2195,0.007823,0.284932,0.019645,150,7.134294917638313,16847298
2024-02-05,2024,2,0,1789.807829590715,405.4211870625234,121,274.0743017502494,175,159,12.895206131639814,10,4,10,38.8,54,96.56,8.43,559,4024,15110,24.0,8952554,753436,15.7788,15.4939,0.005892,0.284932,0.018058,150,14.76037476589003,40464580
2024-02-06,2024,2,1,2027.795369239717,504.7660564082957,181,228.2866095909956,235,166,8.75249056534647,10,0,26,33.2,65,106.78,7.89,579,5211,10513,29.1,7898660,702182,22.0576,21.7727,0.008718,0.284932,0.012918,150,9.923705645495176,26597890
2024-02-07,2024,2,2,2139.132746630535,505.9394960905617,149,229.67389480674916,202,68,5.115008137617558,10,2,4,38.2,48,92.69,9.49,561,6732,9322,29.2,7360060,867258,20.473,20.1881,0.00894,0.284932,0.013917,150,13.88279465573226,21347380
2024-02-08,2024,2,3,2124.466047058309,527.3123059580125,145,219.0018721639298,203,76,8.438604248518395,10,4,1,41.4,46,96.35,7.79,585,7020,12825,29.1,6452800,801232,19.6102,19.3253,0.008996,0.284932,0.01453,150,10.657232434682854,27958500
2024-02-09,2024,2,4,1896.5503584097069,456.3230117041682,143,207.96330035318013,232,127,8.23329321379614,10,2,24,23.1,50,104.41,7.35,560,6160,8813,21.5,6198389,684181,17.5093,17.2244,0.008155,0.284932,0.016273,150,13.045569235866152,18921511
2024-02-10,2024,2,5,2239.1603236990004,584.1351178669298,201,281.10875503108633,235,104,5.884568996875863,10,2,9,32.8,53,98.49,8.01,656,6560,11916,24.3,9024658,821046,20.5099,20.225,0.007038,0.284932,0.013892,150,10.766659661462654,34723224
2024-02-11,2024,2,6,1518.0016810126942,445.76939279370777,126,279.47924313085133,156,154,7.294881939347645,10,1,1,20.3,43,96.96,7.48,581,3137,10439,25.6,10298450,677632,16.0465,15.7616,0.005439,0.284932,0.017757,150,7.225937371429016,30795050
2024-02-12,2024,2,0,1654.3944930270843,429.8249310348721,151,272.55209593062904,174,112,8.807787660235768,10,4,30,19.5,64,97.01,8.0,646,3100,17139,21.6,6887305,607386,16.0032,15.7183,0.005746,0.284932,0.017805,150,13.785564128408785,47732115
2024-02-13,2024,2,1,2170.5648166417213,572.035925562708,161,246.22746371371727,203,126,8.657220719288505,10,4,11,20.9,47,103.82,7.24,624,6864,8782,22.1,6418304,781320,21.4688,21.1839,0.008777,0.284932,0.013272,150,5.896651696529317,21480772
2024-02-14,2024,2,2,2132.591726710946,548.0451453820606,184,229.7568855692072,190,148,6.771781890460844,10,1,18,20.4,64,109.44,7.1,566,6792,15256,31.9,7386250,779750,20.7636,20.4787,0.008743,0.284932,0.013723,150,12.969375271856851,36233000
2024-02-15,2024,2,3,1844.211126291128,423.8978588766089,144,197.98726025248192,224,151,4.548355978773233,10,1,13,25.3,53,104.65,9.22,555,3330,9497,23.3,7303800,839277,17.9254,17.6405,0.008075,0.284932,0.015895,150,9.252200756258262,21083340
2024-02-16,2024,2,4,2266.445182760014,555.4813729192541,194,307.9210613014244,255,229,7.536529472412485,10,4,15,31.6,47,101.72,9.21,579,3474,18537,31.0,7849270,937552,23.062,22.777,0.007331,0.284932,0.012355,150,14.470479796016772,58317402
2024-02-17,2024,2,5,2141.973227718369,514.5614487423923,187,264.2090454225488,235,193,9.619968921232928,10,4,10,18.4,51,103.12,9.21,607,3642,13328,25.0,6914417,736030,20.392,20.107,0.0075,0.284932,0.013973,150,9.180411543747352,36238832
2024-02-18,2024,2,6,1419.373290866004,378.4722307307316,139,225.95070289966893,173,82,5.571913591913605,10,2,3,33.5,54,97.39,9.34,608,2553,8713,24.4,6754944,487592,13.6696,13.3847,0.005812,0.284932,0.020844,150,13.764226386125127,20492976
2024-02-19,2024,2,0,1795.9487025328265,470.7726039561322,161,343.1463352800243,195,121,12.583363866496816,10,1,1,41.1,47,99.38,8.57,571,3426,16337,22.8,11806096,767677,17.4811,17.1962,0.005088,0.284932,0.016299,150,12.97346252628432,56133932
2024-02-20,2024,2,1,1767.0710072660115,411.8382675169221,156,197.04764928408508,206,130,6.944410547456743,10,5,27,36.3,58,93.88,8.37,562,5058,11649,24.4,7304860,573563,18.1702,17.8853,0.008004,0.284932,0.015681,150,13.654921387338293,26443230
2024-02-21,2024,2,2,1736.8385113890135,446.1398766668612,143,179.53294279064025,221,129,6.577051138294777,10,2,4,29.4,61,83.87,7.62,633,6963,8442,30.5,3920268,649563,16.6397,16.3547,0.009525,0.284932,0.017124,150,14.117483201401727,14748174
2024-02-22,2024,2,3,1956.16225365653,554.4382780680085,149,197.72886405744575,185,120,5.520867972648435,10,1,23,22.0,51,81.13,7.02,546,3276,7437,27.8,6676168,590525,20.9832,20.6983,0.01085,0.284932,0.013579,150,14.876675974136027,14383158
2024-02-23,2024,2,4,2066.2304924896657,518.3069513501249,190,258.36538290878707,214,221,6.452221478278664,10,1,19,24.8,52,105.08,9.33,560,5040,17521,31.5,6985076,935012,21.3655,21.0805,0.007622,0.284932,0.013336,150,5.684864374472506,49111363
2024-02-24,2024,2,5,2072.821222992816,497.1784434849717,152,238.98799288072072,234,155,11.05021544598074,10,2,29,38.1,57,84.06,7.38,631,7572,10622,29.2,6701828,761770,18.2826,17.9976,0.008288,0.284932,0.015585,150,6.381465048214482,23432132
2024-02-25,2024,2,6,1694.9193488043834,456.02135789296,132,292.7100116097313,151,193,11.051618561316715,10,3,11,32.7,46,97.55,8.34,635,3048,13585,25.2,6902442,711613,14.6044,14.3195,0.005251,0.284932,0.01951,150,10.431792594712697,37779885
2024-02-26,2024,2,0,1666.9838727427425,375.5168342373621,144,261.8101473110031,176,146,5.470659794558274,10,5,11,30.8,61,103.13,6.96,597,3582,9884,30.3,6643720,575357,16.7462,16.4613,0.006249,0.284932,0.017015,150,12.285375952263609,26489120
2024-02-27,2024,2,1,1935.1224829857904,550.9640425215518,157,230.4616628915246,210,145,9.312616040465691,10,3,14,34.6,53,107.06,7.89,589,4712,12528,24.6,5733592,742828,19.5124,19.2275,0.008664,0.284932,0.014603,150,6.484864315034432,28213056
2024-02-28,2024,2,2,2220.188489159759,560.1620368423047,163,261.8676609452439,204,171,11.885216419495318,10,1,26,34.1,52,89.35,6.78,613,5517,14954,23.3,8259268,758892,23.5122,23.2273,0.008819,0.284932,0.012118,150,6.5741695110047935,39867364
2024-03-01,2024,3,4,2341.0794309129037,632.6771989244763,189,317.8969176861901,221,159,15.58318223951912,10,0,8,27.7,59,104.0,6.99,595,3570,9423,26.7,6492096,737243,22.7032,22.4183,0.008561,0.284932,0.01255,150,9.921825418822516,24989796
2024-03-02,2024,3,5,2565.958307252969,777.3592115672997,183,334.35098761954936,213,172,11.48220889617422,10,3,30,19.4,54,97.46,9.0,605,4840,11745,24.7,5510838,664202,21.5037,21.2188,0.008791,0.284932,0.01325,150,5.173163271720103,28728270
2024-03-03,2024,3,6,1897.324979735604,606.7709952475467,160,290.94835350037755,218,121,14.031074146430246,10,4,5,35.9,57,86.08,7.68,554,3878,15905,30.3,6205248,587994,19.624,19.3391,0.007571,0.284932,0.01452,150,12.749716257871798,41225760
2024-03-04,2024,3,0,1946.9517082641137,596.7838794786592,156,378.04401004520224,159,152,12.353555513314378,10,1,15,20.9,56,94.27,9.16,624,2246,14009,31.4,6879706,533574,16.2238,15.9389,0.00541,0.284932,0.017563,150,14.530366101608749,42012991
2024-03-05,2024,3,1,1198.021050004555,383.7431221819701,96,187.99009324365755,159,84,5.275781540056826,10,4,8,20.0,46,93.08,7.26,542,2601,10303,30.0,4324842,592878,13.6428,13.3579,0.007814,0.284932,0.020885,150,13.29193061220898,17989038
2024-03-06,2024,3,2,3058.691239585995,940.0637599222956,199,470.3262997525937,260,119,18.93231063980329,10,3,22,40.5,52,109.44,8.5,576,4608,18063,20.5,9963490,950676,22.6165,22.3315,0.007168,0.284932,0.012598,150,11.012191113307654,56988765
2024-03-07,2024,3,3,2357.19041490995,689.5910663014535,189,346.9779895249448,250,108,12.378110779147487,10,3,2,35.2,59,92.47,9.16,618,6798,12913,31.4,6779998,817420,19.7378,19.4528,0.007412,0.284932,0.014436,150,8.599747738691619,34387319
2024-03-08,2024,3,4,2293.7753902435456,689.8505079477105,183,351.3297016603724,209,104,10.513275163321753,10,3,21,20.5,55,101.97,7.34,574,5740,16960,23.1,6182880,784938,19.2516,18.9667,0.007292,0.284932,0.0148,150,12.028736269678902,44774400
2024-03-09,2024,3,5,2066.7044011916687,572.6146012890097,183,302.9100649460852,234,187,7.786891129719413,10,1,12,19.2,59,93.02,7.62,558,5580,15597,24.9,7120645,795022,21.3737,21.0888,0.007849,0.284932,0.013331,150,11.420584456037206,42470631
2024-03-10,2024,3,6,2289.7816530791106,790.4340225235177,150,336.94409702635056,191,134,12.932355830798604,10,2,1,27.5,48,106.35,8.71,563,6756,14535,23.3,5642538,705765,20.2516,19.9667,0.008449,0.284932,0.01407,150,12.66134127811478,34840395
2024-03-11,2024,3,0,2032.5629918285017,589.399347317464,151,385.292600419946,190,114,14.403461697941903,10,0,10,20.6,54,86.05,7.03,655,2358,12216,26.2,6128746,507679,16.857,16.5721,0.006059,0.284932,0.016903,150,5.654135576889063,33984912
2024-03-12,2024,3,1,1935.161833353224,542.2407935865966,141,385.88497289251166,171,114,8.376458204804337,10,2,23,24.3,65,101.16,8.91,586,2461,10421,28.0,6544944,710294,15.5921,15.3072,0.005737,0.284932,0.018274,150,11.629005693811834,28324278
2024-03-13,2024,3,2,2184.4679817188944,605.798695106467,190,333.3707386681372,263,136,8.519597370543169,10,1,21,34.4,60,103.11,6.67,615,3690,14210,27.0,9605444,616313,20.5688,20.2839,0.006827,0.284932,0.013853,150,10.910857700149446,42814730
2024-03-14,2024,3,3,2367.07314621329,659.6961912533384,171,306.9547789109299,196,176,9.85820451407738,10,3,21,21.8,64,104.32,8.14,595,6545,8000,22.8,6589427,605990,20.8536,20.5687,0.009174,0.284932,0.013663,150,10.003223054489112,18184000
2024-03-15,2024,3,4,2415.720797242268,844.736123020037,178,378.3817110036384,232,204,8.234791939953768,10,4,5,19.8,54,105.25,8.27,592,4144,11779,22.2,6362717,772778,21.189,20.9041,0.007816,0.284932,0.013447,150,8.62501389321833,31932869
2024-03-16,2024,3,5,2344.7056714900978,719.7666741715713,193,328.1822626216584,238,215,15.500859636742538,10,1,2,25.5,57,95.41,8.6,639,6390,12639,23.0,6571750,636390,21.5769,21.292,0.007962,0.284932,0.013205,150,14.775549437052346,34251690
2024-03-17,2024,3,6,1749.430125990851,503.8118380459712,151,220.7038093605574,214,148,6.516844764583388,10,3,27,19.8,63,109.33,7.59,552,6624,8453,30.7,6270752,676291,17.0525,16.7676,0.008392,0.284932,0.016709,150,11.869692736288222,17176496
2024-03-18,2024,3,0,1715.0134760753126,462.7109298355937,114,319.87349741034325,144,86,11.564754971927387,10,1,27,27.2,58,93.61,7.61,600,2520,15052,22.3,7676850,643176,13.0875,12.8026,0.0052,0.284932,0.021771,150,13.488973333282273,37885884
2024-03-19,2024,3,1,1688.8024006228045,475.9371891918484,110,301.8887891970714,168,142,11.04308924784351,10,4,6,31.4,48,102.79,7.02,550,2310,8132,24.8,5622582,696324,13.6223,13.3374,0.006004,0.284932,0.020917,150,5.792665064112333,18451508
2024-03-20,2024,3,2,2948.8840785138736,878.8160772779962,180,412.84171382309694,220,111,9.630342081533044,10,0,18,20.5,53,84.32,9.46,630,7560,14564,28.7,8234635,574869,19.3738,19.0888,0.007409,0.284932,0.014707,150,6.262972346326836,38084860
2024-03-21,2024,3,3,2615.390847126081,742.9916456796336,162,394.105597276001,217,148,17.54725100977527,10,1,4,38.1,46,99.82,6.68,634,3804,10488,28.2,8652995,651358,21.2607,20.9758,0.007634,0.284932,0.013402,150,13.057538158427905,29209080
2024-03-22,2024,3,4,2461.192941151933,709.272447699575,170,349.0728340638329,220,168,7.170001156122852,10,0,15,19.8,62,90.73,8.26,591,5910,11210,27.7,5933653,779099,19.8574,19.5725,0.007553,0.284932,0.014349,150,9.45757466065479,29471090
2024-03-23,2024,3,5,1984.8820982124616,587.315312352483,175,234.751285354086,201,142,11.655972460480935,10,1,29,28.8,61,93.17,8.73,546,4368,8731,27.3,5608990,568130,18.6712,18.3863,0.009271,0.284932,0.01526,150,5.396691267539988,17584234
2024-03-24,2024,3,6,2299.286410848919,740.1923739799058,162,308.10414764459466,203,179,7.296192943806355,10,4,21,39.7,49,108.88,9.26,622,3732,9446,29.8,6864764,748278,22.3085,22.0236,0.009268,0.284932,0.012772,150,8.362730976461634,22736522
2024-03-25,2024,3,0,1424.0164051314696,428.2995475117059,107,250.5821833783146,135,169,5.599601863202561,10,3,4,41.1,50,98.89,9.25,585,2457,13763,25.8,5339928,718232,14.395,14.1101,0.006702,0.284932,0.019794,150,9.026085973714457,29562924
2024-03-26,2024,3,1,1967.9559904726264,558.4490763327974,146,386.0899304389292,180,161,11.023364245877078,10,2,20,30.5,54,108.78,7.25,623,2990,16740,28.9,8437238,520104,16.9848,16.6999,0.005987,0.284932,0.016776,150,8.733794176644487,47491380
2024-03-27,2024,3,2,2223.381346950122,695.860871607322,179,305.81614341823587,211,93,13.043678414375773,10,4,3,27.4,44,103.28,6.88,601,3606,14426,28.0,6694336,814195,20.8948,20.6099,0.008824,0.284932,0.013636,150,13.711894239889157,34160768
2024-03-28,2024,3,3,2381.4544788164826,644.8268918528408,184,341.6402592797638,207,88,12.57499406361704,10,1,12,39.5,52,93.49,7.79,637,3822,12768,28.3,6465168,707946,21.3843,21.0994,0.007356,0.284932,0.013324,150,12.898397324938111,37116576
2024-03-29,2024,3,4,2485.527260736304,838.5002962920781,192,439.2698005531497,229,106,8.750394433329674,10,1,2,21.6,41,85.51,6.83,618,3708,17834,25.3,7913528,833148,23.6638,23.3789,0.006734,0.284932,0.012041,150,13.794924774485963,62668676
2024-03-30,2024,3,5,2312.6135385507496,663.8415967047476,151,279.0329960981342,220,71,5.591310036317575,10,0,5,25.9,44,109.33,7.28,580,4060,11334,24.4,7275216,670918,19.2168,18.9318,0.009168,0.284932,0.014827,150,8.850776195190226,23756064
2024-03-31,2024,3,6,2300.3762213875398,740.9481736206648,184,386.1420756035522,266,186,14.739177018305936,10,1,27,22.0,56,86.46,8.17,625,3750,16541,25.9,7122990,733724,22.2422,21.9573,0.007016,0.284932,0.01281,150,6.190253507508496,52434970
2024-04-01,2024,4,0,1785.1883925591048,421.6612255854377,145,286.8227214935616,160,124,7.856794382105189,10,1,6,33.2,57,81.28,7.22,630,3024,16766,28.7,8628928,604205,16.67,16.3851,0.00578,0.284932,0.017092,150,6.259056213841624,48353144
2024-04-02,2024,4,1,1444.5234272139503,381.1071620533185,118,215.3422610107743,151,96,5.306174809300393,10,2,22,34.5,59,87.3,8.24,646,3488,11032,28.8,8281435,500379,15.7397,15.4548,0.006464,0.284932,0.018103,150,10.298155004630392,26862920
2024-04-03,2024,4,2,1812.5147277839883,460.8910485617648,175,205.8462973115273,204,91,7.812648247797242,10,1,13,25.4,55,106.54,6.65,580,5220,9465,27.2,5640648,789527,21.6012,21.3163,0.008911,0.284932,0.013191,150,8.186823072094471,22943160
2024-04-04,2024,4,3,2057.433115607704,596.1891558446,173,263.92815933782435,204,106,10.0819758294706,10,4,5,41.2,42,86.24,6.6,612,5508,12620,26.2,7009244,584416,22.8447,22.5597,0.00864,0.284932,0.012473,150,6.813082621766888,33367280
2024-04-05,2024,4,4,1817.712387785947,401.54399863906735,152,193.8736931574851,223,183,4.724583373226444,10,4,13,26.2,57,84.18,6.57,605,7260,9930,30.1,7398257,629988,21.1217,20.8368,0.00903,0.284932,0.01349,150,13.601134840076815,23226270
2024-04-06,2024,4,5,1810.4578248308871,438.5964218694943,174,224.1783302089272,214,77,10.085732647436398,10,1,14,21.9,61,101.63,8.45,567,4536,9981,25.0,7787325,565995,19.5704,19.2855,0.008004,0.284932,0.014559,150,12.435932979560349,24403545
2024-04-07,2024,4,6,1775.3777270447713,480.3522353691693,186,218.7541291490496,208,148,7.032704659614115,10,5,19,23.0,61,88.75,9.18,557,5570,14343,24.6,8044692,782697,19.9724,19.6875,0.008449,0.284932,0.014266,150,13.399818763617734,33906852
2024-04-08,2024,4,0,1422.6032748600985,360.4290633885466,122,204.4432967070253,147,167,9.589098160666488,10,3,20,22.6,49,99.34,9.35,635,3810,14240,20.8,6181740,670999,14.6277,14.3427,0.006661,0.284932,0.019479,150,12.534519116728111,31271040
2024-04-09,2024,4,1,1135.3747278648896,277.5618145451829,122,160.90098744046531,144,88,5.40395937004401,10,0,21,37.8,58,95.79,7.07,600,4320,7876,23.0,5684546,709423,14.5276,14.2427,0.006872,0.284932,0.019613,150,13.138697153761033,16649864
2024-04-10,2024,4,2,1964.5230925257947,485.9113652717746,172,214.2218549584659,213,147,9.30613709857528,10,1,25,22.1,62,84.25,7.98,591,5910,8434,23.3,6636429,801800,21.0528,20.7679,0.008879,0.284932,0.013534,150,10.137628139876448,19997014
2024-04-11,2024,4,3,2034.9613745281767,506.983724496404,169,202.5323449411876,228,103,6.673701910669505,10,2,0,38.2,57,99.78,7.46,641,7051,12632,24.7,5622390,835832,20.8798,20.5949,0.009971,0.284932,0.013646,150,5.447675483919012,26451408
2024-04-12,2024,4,4,1860.923260862648,446.0728645184316,184,197.98647530280945,223,92,5.548553355906137,10,5,25,31.9,65,87.46,8.93,633,6963,8938,20.3,7647696,827496,18.8706,18.5856,0.008394,0.284932,0.015099,150,6.556202381992788,20092624
2024-04-13,2024,4,5,1830.924127505759,452.2490688749323,164,222.54479012817436,221,191,7.453233711936492,10,2,7,22.5,50,94.91,7.31,559,6708,15560,29.7,8408394,826803,21.5227,21.2378,0.00848,0.284932,0.013239,150,7.441355967663313,39491280
