date,year,month,weekday,electricity_kwh,diesel_liters,explosives_kg,coal_output_tonnes,equipment_hours,waste_tons,methane_emission_kg,renewable_share_percent,trees_planted,rainfall_mm,temperature_c,humidity_percent,diesel_price_rs_per_l,power_cost_rs_per_kwh,employees_present,employee_commute_km,transport_distance_km,avg_truck_load_ton,revenue_rs,operational_cost_rs,co2e_tons,co2e_net_after_offset_tons,emission_intensity_tons_per_tonne_coal,offset_absorption_tons_per_day,offset_ratio,green_cover_hectares,lpg_kg,transport_tkm
2021-01-11,2021,1,0,1443.6168991268175,408.27079897803634,153,177.54803030452717,193,92,5.828596954441548,4,3,19,20.7,58,104.18,9.44,645,6450,13649,28.2,6196608,747155,19.8595,19.5746,0.008358,0.284932,0.014347,150,10.865735771800855,32430024
2021-01-12,2021,1,1,1684.506056342573,443.07810039808777,152,192.16673034009847,198,94,9.142808209109878,4,0,26,22.3,52,97.3,7.6,642,5136,12425,24.8,6653064,821785,19.7608,19.4759,0.008625,0.284932,0.014419,150,11.802972075994935,28465675
2021-01-13,2021,1,2,1546.034602035097,378.021883957284,144,151.60957979498218,217,69,4.276597660146068,4,2,14,37.5,52,96.32,7.16,573,4011,7621,29.2,5716896,734980,17.3823,17.0974,0.009614,0.284932,0.016392,150,9.066543249540064,13778768
2021-01-14,2021,1,3,1124.7649853641674,312.03170125714774,141,188.9315539774808,190,175,4.364995471177839,4,4,6,19.7,43,105.6,8.67,563,2702,11159,29.6,7715687,606025,15.7588,15.4739,0.006068,0.284932,0.018081,150,14.945430525656398,28979923
2021-01-15,2021,1,4,1173.7215727124894,338.3402505555856,132,219.54509377477916,198,208,5.943949085190133,4,2,5,33.1,59,86.52,7.69,574,2410,14578,29.7,9619659,585240,15.6206,15.3356,0.005422,0.284932,0.018241,150,8.33131606831003,41999218
2021-01-16,2021,1,5,1654.9188324777278,441.27752090517725,177,208.30196542524197,223,186,6.820778117309247,4,5,13,27.3,49,87.59,8.04,650,7800,10701,28.7,6862950,842971,21.1386,20.8537,0.007777,0.284932,0.013479,150,5.713573240983356,29085318
2021-01-17,2021,1,6,1514.597304515809,402.836574063013,159,188.0094980453735,195,97,6.374570963770174,4,3,17,27.9,48,82.17,7.69,620,4340,9948,28.0,5167940,521447,18.7722,18.4873,0.008057,0.284932,0.015178,150,6.721076342431437,23178840
2021-01-18,2021,1,0,1685.645742390596,422.5781785455103,172,196.2476861416648,215,93,9.588145422208996,4,2,30,27.2,61,88.28,8.13,576,6336,11819,27.9,6583572,634605,21.718,21.433,0.008557,0.284932,0.01312,150,8.59552908859916,29996622
2021-01-19,2021,1,1,1595.233896086193,441.572758359753,176,179.21322854782946,234,104,4.145655407371477,4,1,14,37.8,55,96.34,8.68,544,5440,8998,29.5,6243675,630594,17.7638,17.4789,0.008561,0.284932,0.01604,150,7.441484286237975,18670850
2021-01-20,2021,1,2,1230.751341014292,323.2960231799927,159,138.0591305743242,192,181,6.772940264706224,4,4,12,18.7,44,106.51,8.74,613,6130,8223,20.8,7335279,871034,19.7907,19.5057,0.008669,0.284932,0.014397,150,13.685331858169798,18773109
2021-01-21,2021,1,3,1281.856219383053,388.6967167293682,145,227.8261446150644,153,137,6.0229900300534265,4,1,28,22.8,61,104.13,7.71,591,2127,14331,27.7,7000020,559182,16.9883,16.7034,0.006509,0.284932,0.016772,150,11.317549261190116,37403910
2021-01-22,2021,1,4,1281.9517748777987,363.7561877176441,138,246.1375459911612,179,199,8.495792860652259,4,4,17,41.2,54,100.49,7.12,631,2650,18296,22.3,7140075,654010,16.2877,16.0028,0.005304,0.284932,0.017494,150,14.926317452575766,56187016
2021-01-23,2021,1,5,1651.6712494239132,446.5437968559804,175,219.3365867317289,244,182,6.335719836817478,4,4,23,33.9,57,93.74,7.75,599,5391,10621,30.7,7325252,890909,21.5674,21.2825,0.007417,0.284932,0.013211,150,6.739095049952076,30885868
2021-01-24,2021,1,6,1460.778093079231,401.9069484309159,151,161.59220502623535,208,110,6.398889321840898,4,5,0,29.6,53,87.16,8.62,546,6006,9352,20.8,5635875,576741,18.1075,17.8225,0.009076,0.284932,0.015736,150,14.586962544788678,18657240
2021-01-25,2021,1,0,1472.1974640601522,386.9174708459868,189,193.34937491681876,239,89,5.395118304617114,4,4,17,24.4,48,104.42,6.74,639,7029,10285,25.8,9276696,862362,21.2089,20.924,0.007997,0.284932,0.013435,150,9.484809377526108,27275820
2021-01-26,2021,1,1,1657.112477023884,428.49533533124605,196,225.1724666567899,260,160,10.41214018074108,4,1,11,29.5,56,94.39,7.64,633,5697,16832,30.2,8397012,820810,22.4311,22.1462,0.007918,0.284932,0.012703,150,10.06156361208538,47685056
2021-01-27,2021,1,2,1710.1544711866293,454.7282942598648,199,238.5936156137844,220,132,11.17360048144479,4,2,29,38.9,48,107.39,6.56,663,7956,20175,29.3,7530253,887231,25.0006,24.7157,0.007805,0.284932,0.011397,150,7.738851045370978,64620525
2021-01-28,2021,1,3,1243.7832252089545,342.8807739908789,140,213.8853336401841,171,201,10.212692561235496,4,4,21,26.2,45,91.81,7.26,601,3245,14974,23.2,8786736,697706,15.5659,15.281,0.006043,0.284932,0.018305,150,7.721210669280815,38573024
2021-01-29,2021,1,4,1143.2006215310323,299.81258660990966,126,184.3856901655587,164,119,5.332802607768131,4,2,1,19.3,48,96.53,8.42,641,3461,9233,28.6,5990250,704615,14.8454,14.5605,0.006505,0.284932,0.019193,150,8.950945304187941,21069706
2021-01-30,2021,1,5,1680.152093102164,439.7484993374209,202,221.8529807759491,263,137,7.36636531011629,4,0,23,27.0,62,99.65,8.93,606,7272,15384,27.9,7688996,766109,21.5322,21.2472,0.007606,0.284932,0.013233,150,13.807208275754355,43552104
2021-01-31,2021,1,6,1564.624062964995,451.7286233552738,196,218.42680488854555,253,202,5.224775411471814,4,2,14,19.5,62,98.03,7.2,572,3432,13462,26.0,6778420,889786,21.5249,21.2399,0.007685,0.284932,0.013237,150,7.847023095585962,37707062
2021-02-01,2021,2,0,1565.3607862168583,429.5935105059202,209,205.35177265097863,269,162,9.524911932886782,4,1,14,33.8,56,89.42,8.98,627,6270,16364,27.1,8222361,809787,23.5729,23.2879,0.007646,0.284932,0.012087,150,8.753860210543921,50450212
2021-02-02,2021,2,1,1818.4168026924729,511.1982514692148,182,284.4288770842465,232,119,6.475760950764928,4,5,8,35.9,58,81.98,7.07,573,6876,16920,26.9,11248532,574998,23.8926,23.6077,0.007065,0.284932,0.011925,150,11.13310333563116,57223440
2021-02-03,2021,2,2,1336.6029368692205,400.4808556854424,195,183.7337026745953,233,199,6.629206894829681,4,5,28,23.7,47,82.78,8.15,647,7117,10822,21.4,7248649,570854,19.5616,19.2767,0.007429,0.284932,0.014566,150,11.93721501549128,28494326
2021-02-04,2021,2,3,1095.6627701609768,309.00909807376905,126,150.23020003376632,143,75,6.077273464149123,4,0,4,19.0,54,103.91,8.2,578,2080,9087,28.8,4503366,621640,14.5044,14.2195,0.007823,0.284932,0.019645,150,7.134294917638313,16847298
2021-02-05,2021,2,4,1250.3778603724977,294.79910798876176,121,199.2911625167628,175,159,9.376656638204672,4,4,10,38.8,54,96.56,8.43,559,4024,15110,24.0,8952554,753436,15.7788,15.4939,0.005892,0.284932,0.018058,150,14.76037476589003,40464580
2021-02-06,2021,2,5,1754.3097034157386,454.5243282424519,181,205.5641748365963,235,166,7.881314213102704,4,0,26,33.2,65,106.78,7.89,579,5211,10513,29.1,7898660,702182,22.0576,21.7727,0.008718,0.284932,0.012918,150,9.923705645495176,26597890
2021-02-07,2021,2,6,1547.570277801616,380.9746514566421,149,172.94544643936734,202,68,3.851623479654033,4,2,4,38.2,48,92.69,9.49,561,6732,9322,29.2,7360060,867258,20.473,20.1881,0.00894,0.284932,0.013917,150,13.88279465573226,21347380
2021-02-08,2021,2,0,1529.6876933370995,395.18980947058975,145,164.12912643282257,203,76,6.3242415689711455,4,4,1,41.4,46,96.35,7.79,585,7020,12825,29.1,6452800,801232,19.6102,19.3253,0.008996,0.284932,0.01453,150,10.657232434682854,27958500
2021-02-09,2021,2,1,1494.1838659445586,374.194057599315,143,170.53409360243032,232,127,6.751466211554065,4,2,24,23.1,50,104.41,7.35,560,6160,8813,21.5,6198389,684181,17.5093,17.2244,0.008155,0.284932,0.016273,150,13.045569235866152,18921511
2021-02-10,2021,2,2,1786.9367102933095,485.2015167528509,201,233.49802150512085,235,104,4.887913284767458,4,2,9,32.8,53,98.49,8.01,656,6560,11916,24.3,9024658,821046,20.5099,20.225,0.007038,0.284932,0.013892,150,10.766659661462654,34723224
2021-02-11,2021,2,3,1280.6719183050495,391.4359709010637,126,245.4144018188487,156,154,6.405731844085203,4,1,1,20.3,43,96.96,7.48,581,3137,10439,25.6,10298450,677632,16.0465,15.7616,0.005439,0.284932,0.017757,150,7.225937371429016,30795050
2021-02-12,2021,2,4,1346.1299435149183,364.0192610415364,151,230.8247041815732,174,112,7.459326167447609,4,4,30,19.5,64,97.01,8.0,646,3100,17139,21.6,6887305,607386,16.0032,15.7183,0.005746,0.284932,0.017805,150,13.785564128408785,47732115
2021-02-13,2021,2,5,1681.256213639438,461.17876333788985,161,198.5100448081369,203,126,6.979502801921414,4,4,11,20.9,47,103.82,7.24,624,6864,8782,22.1,6418304,781320,21.4688,21.1839,0.008777,0.284932,0.013272,150,5.896651696529317,21480772
2021-02-14,2021,2,6,1720.9292576803437,460.3164398138386,184,192.97839325664225,190,148,5.687784222301034,4,1,18,20.4,64,109.44,7.1,566,6792,15256,31.9,7386250,779750,20.7636,20.4787,0.008743,0.284932,0.013723,150,12.969375271856851,36233000
2021-02-15,2021,2,0,1294.2922846105787,309.6476581958393,144,144.62515015353418,224,151,3.3224696656892987,4,1,13,25.3,53,104.65,9.22,555,3330,9497,23.3,7303800,839277,17.9254,17.6405,0.008075,0.284932,0.015895,150,9.252200756258262,21083340
2021-02-16,2021,2,1,2006.5884815992329,511.87915946418514,194,283.75096218249723,255,229,6.94495361985133,4,4,15,31.6,47,101.72,9.21,579,3474,18537,31.0,7849270,937552,23.062,22.777,0.007331,0.284932,0.012355,150,14.470479796016772,58317402
2021-02-17,2021,2,2,1771.9230995436765,443.05019234379967,187,227.4905527406412,235,193,8.28303226234773,4,4,10,18.4,51,103.12,9.21,607,3642,13328,25.0,6914417,736030,20.392,20.107,0.0075,0.284932,0.013973,150,9.180411543747352,36238832
2021-02-18,2021,2,3,1209.0967953424656,335.5701436964385,139,200.3378416798506,173,82,4.940303918975908,4,2,3,33.5,54,97.39,9.34,608,2553,8713,24.4,6754944,487592,13.6696,13.3847,0.005812,0.284932,0.020844,150,13.764226386125127,20492976
2021-02-19,2021,2,4,1360.4684296000253,371.1851341267218,161,270.556989543677,195,121,9.921472841240774,4,1,1,41.1,47,99.38,8.57,571,3426,16337,22.8,11806096,767677,17.4811,17.1962,0.005088,0.284932,0.016299,150,12.97346252628432,56133932
2021-02-20,2021,2,5,1548.495073946442,375.6361472267666,156,179.7264257239609,206,130,6.333970950624172,4,5,27,36.3,58,93.88,8.37,562,5058,11649,24.4,7304860,573563,18.1702,17.8853,0.008004,0.284932,0.015681,150,13.654921387338293,26443230
2021-02-21,2021,2,6,1278.3711756027726,341.7853352231372,143,137.53921190307526,221,129,5.038643137834469,4,2,4,29.4,61,83.87,7.62,633,6963,8442,30.5,3920268,649563,16.6397,16.3547,0.009525,0.284932,0.017124,150,14.117483201401727,14748174
2021-02-22,2021,2,0,1323.968031435618,390.5806131029489,149,139.29244066773063,185,120,3.889240845944909,4,1,23,22.0,51,81.13,7.02,546,3276,7437,27.8,6676168,590525,20.9832,20.6983,0.01085,0.284932,0.013579,150,14.876675974136027,14383158
2021-02-23,2021,2,1,1472.8286351038455,384.54337957816233,190,191.68698635229487,214,221,4.787045681291701,4,1,19,24.8,52,105.08,9.33,560,5040,17521,31.5,6985076,935012,21.3655,21.0805,0.007622,0.284932,0.013336,150,5.684864374472506,49111363
2021-02-24,2021,2,2,1451.65134837196,362.4078682116857,152,174.20531835811488,234,155,8.054824330248286,4,2,29,38.1,57,84.06,7.38,631,7572,10622,29.2,6701828,761770,18.2826,17.9976,0.008288,0.284932,0.015585,150,6.381465048214482,23432132
2021-02-25,2021,2,3,1194.9241514233215,334.6272754755296,132,214.78983822588003,151,193,8.109648692455018,4,3,11,32.7,46,97.55,8.34,635,3048,13585,25.2,6902442,711613,14.6044,14.3195,0.005251,0.284932,0.01951,150,10.431792594712697,37779885
2021-02-26,2021,2,4,1186.1747011063544,278.11955273182247,144,193.90481180069563,176,146,4.051742336133939,4,5,11,30.8,61,103.13,6.96,597,3582,9884,30.3,6643720,575357,16.7462,16.4613,0.006249,0.284932,0.017015,150,12.285375952263609,26489120
2021-02-27,2021,2,5,1385.7626357997176,410.6657630391109,157,171.7765722232376,210,145,6.941238042768482,4,3,14,34.6,53,107.06,7.89,589,4712,12528,24.6,5733592,742828,19.5124,19.2275,0.008664,0.284932,0.014603,150,6.484864315034432,28213056
2021-02-28,2021,2,6,1782.8159490593882,468.1825136408087,163,218.8685624497218,204,171,9.933644432264192,4,1,26,34.1,52,89.35,6.78,613,5517,14954,23.3,8259268,758892,23.5122,23.2273,0.008819,0.284932,0.012118,150,6.5741695110047935,39867364
2021-03-01,2021,3,0,1797.3369740899875,505.5689517335324,189,254.02971959024785,221,159,12.452437234816069,4,0,8,27.7,59,104.0,6.99,595,3570,9423,26.7,6492096,737243,22.7032,22.4183,0.008561,0.284932,0.01255,150,9.921825418822516,24989796
2021-03-02,2021,3,1,1852.3894260578916,584.1028152546537,183,251.22922613601136,213,172,8.627659442119768,4,3,30,19.4,54,97.46,9.0,605,4840,11745,24.7,5510838,664202,21.5037,21.2188,0.008791,0.284932,0.01325,150,5.173163271720103,28728270
2021-03-03,2021,3,2,1893.033892853271,630.1244481026099,160,302.1463980838325,218,121,14.57110330265396,4,4,5,35.9,57,86.08,7.68,554,3878,15905,30.3,6205248,587994,19.624,19.3391,0.007571,0.284932,0.01452,150,12.749716257871798,41225760
2021-03-04,2021,3,3,1510.2719913382691,481.8389730505546,156,305.2299900044597,159,152,9.97417106383363,4,1,15,20.9,56,94.27,9.16,624,2246,14009,31.4,6879706,533574,16.2238,15.9389,0.00541,0.284932,0.017563,150,14.530366101608749,42012991
2021-03-05,2021,3,4,1062.4406392805129,354.2139676908838,96,173.52419617527093,159,84,4.869808483727534,4,4,8,20.0,46,93.08,7.26,542,2601,10303,30.0,4324842,592878,13.6428,13.3579,0.007814,0.284932,0.020885,150,13.29193061220898,17989038
2021-03-06,2021,3,5,2119.1002147942427,677.8881144513488,199,339.15636588577723,260,119,13.6522530800297,4,3,22,40.5,52,109.44,8.5,576,4608,18063,20.5,9963490,950676,22.6165,22.3315,0.007168,0.284932,0.012598,150,11.012191113307654,56988765
2021-03-07,2021,3,6,1443.064287191034,439.40752642482846,189,221.09442472731567,250,108,7.88733396511265,4,3,2,35.2,59,92.47,9.16,618,6798,12913,31.4,6779998,817420,19.7378,19.4528,0.007412,0.284932,0.014436,150,8.599747738691619,34387319
2021-03-08,2021,3,0,2181.261623243211,682.8050279835455,183,347.7415527131054,209,104,10.405902524369443,4,3,21,20.5,55,101.97,7.34,574,5740,16960,23.1,6182880,784938,19.2516,18.9667,0.007292,0.284932,0.0148,150,12.028736269678902,44774400
2021-03-09,2021,3,1,1844.7249565019213,531.986399350468,183,281.4179631726711,234,187,7.234394940171493,4,1,12,19.2,59,93.02,7.62,558,5580,15597,24.9,7120645,795022,21.3737,21.0888,0.007849,0.284932,0.013331,150,11.420584456037206,42470631
2021-03-10,2021,3,2,1569.5186759950486,563.9270075267526,150,240.3892936354726,191,134,9.226455992683972,4,2,1,27.5,48,106.35,8.71,563,6756,14535,23.3,5642538,705765,20.2516,19.9667,0.008449,0.284932,0.01407,150,12.66134127811478,34840395
2021-03-11,2021,3,3,1355.1671261933088,409.0188724488226,151,267.3771962997414,190,114,9.995409207466968,4,0,10,20.6,54,86.05,7.03,655,2358,12216,26.2,6128746,507679,16.857,16.5721,0.006059,0.284932,0.016903,150,5.654135576889063,33984912
2021-03-12,2021,3,4,1305.3262325180042,380.6964398840517,141,270.9221385083268,171,114,5.880944139805475,4,2,23,24.3,65,101.16,8.91,586,2461,10421,28.0,6544944,710294,15.5921,15.3072,0.005737,0.284932,0.018274,150,11.629005693811834,28324278
2021-03-13,2021,3,5,1819.404517659689,525.1662052288897,190,288.9987171892616,263,136,7.385629347352519,4,1,21,34.4,60,103.11,6.67,615,3690,14210,27.0,9605444,616313,20.5688,20.2839,0.006827,0.284932,0.013853,150,10.910857700149446,42814730
2021-03-14,2021,3,6,1615.400790965646,468.5947750963982,171,218.03582845500316,196,176,7.002470513513079,4,3,21,21.8,64,104.32,8.14,595,6545,8000,22.8,6589427,605990,20.8536,20.5687,0.009174,0.284932,0.013663,150,10.003223054489112,18184000
2021-03-15,2021,3,0,1873.164087683342,681.7654729587866,178,305.3824491831652,232,204,6.646095352934986,4,4,5,19.8,54,105.25,8.27,592,4144,11779,22.2,6362717,772778,21.189,20.9041,0.007816,0.284932,0.013447,150,8.62501389321833,31932869
2021-03-16,2021,3,1,2016.6215524975212,644.3363868834135,193,293.7893360792877,238,215,13.876396685663774,4,1,2,25.5,57,95.41,8.6,639,6390,12639,23.0,6571750,636390,21.5769,21.292,0.007962,0.284932,0.013205,150,14.775549437052346,34251690
2021-03-17,2021,3,2,1620.7805972350225,485.8261063397941,151,212.82483708970724,214,148,6.284197945562222,4,3,27,19.8,63,109.33,7.59,552,6624,8453,30.7,6270752,676291,17.0525,16.7676,0.008392,0.284932,0.016709,150,11.869692736288222,17176496
2021-03-18,2021,3,3,1307.6411936432055,367.2109871990537,114,253.8540915914852,144,86,9.17787935432068,4,1,27,27.2,58,93.61,7.61,600,2520,15052,22.3,7676850,643176,13.0875,12.8026,0.0052,0.284932,0.021771,150,13.488973333282273,37885884
2021-03-19,2021,3,4,1111.1789351998598,325.9414971220543,110,206.7459449477772,168,142,7.562764843836716,4,4,6,31.4,48,102.79,7.02,550,2310,8132,24.8,5622582,696324,13.6223,13.3374,0.006004,0.284932,0.020917,150,5.792665064112333,18451508
2021-03-20,2021,3,5,2297.350510147944,712.6108104831362,180,334.7634117026527,220,111,7.809012663044671,4,0,18,20.5,53,84.32,9.46,630,7560,14564,28.7,8234635,574869,19.3738,19.0888,0.007409,0.284932,0.014707,150,6.262972346326836,38084860
2021-03-21,2021,3,6,2216.6477950386047,655.4338647578038,162,347.66226006351525,217,148,15.479396857406066,4,1,4,38.1,46,99.82,6.68,634,3804,10488,28.2,8652995,651358,21.2607,20.9758,0.007634,0.284932,0.013402,150,13.057538158427905,29209080
2021-03-22,2021,3,0,1781.3268881926977,534.3132015514218,170,262.96555596965214,220,168,5.401346528094795,4,0,15,19.8,62,90.73,8.26,591,5910,11210,27.7,5933653,779099,19.8574,19.5725,0.007553,0.284932,0.014349,150,9.45757466065479,29471090
2021-03-23,2021,3,1,1794.1887856411086,552.5729221792844,175,220.86467184700152,201,142,10.96646831415102,4,1,29,28.8,61,93.17,8.73,546,4368,8731,27.3,5608990,568130,18.6712,18.3863,0.009271,0.284932,0.01526,150,5.396691267539988,17584234
2021-03-24,2021,3,2,1700.266470365923,569.7093888946035,162,237.14081884780387,203,179,5.615715278074292,4,4,21,39.7,49,108.88,9.26,622,3732,9446,29.8,6864764,748278,22.3085,22.0236,0.009268,0.284932,0.012772,150,8.362730976461634,22736522
2021-03-25,2021,3,3,1421.1012409598322,444.87960265492967,107,260.2825588339023,135,169,5.816370029807873,4,3,4,41.1,50,98.89,9.25,585,2457,13763,25.8,5339928,718232,14.395,14.1101,0.006702,0.284932,0.019794,150,9.026085973714457,29562924
2021-03-26,2021,3,4,1591.4101743637138,470.0403897159457,146,324.9676095099641,180,161,9.27824334519108,4,2,20,30.5,54,108.78,7.25,623,2990,16740,28.9,8437238,520104,16.9848,16.6999,0.005987,0.284932,0.016776,150,8.733794176644487,47491380
2021-03-27,2021,3,5,1958.0817856021183,637.858194008465,179,280.32519271965504,211,93,11.956437696235286,4,4,3,27.4,44,103.28,6.88,601,3606,14426,28.0,6694336,814195,20.8948,20.6099,0.008824,0.284932,0.013636,150,13.711894239889157,34160768
2021-03-28,2021,3,6,2177.2226416501817,613.6045213216819,184,325.09811611178264,207,88,11.966115728916664,4,1,12,39.5,52,93.49,7.79,637,3822,12768,28.3,6465168,707946,21.3843,21.0994,0.007356,0.284932,0.013324,150,12.898397324938111,37116576
2021-03-29,2021,3,0,2056.530297955392,722.1121532115726,192,378.2968985472616,229,106,7.535794791778119,4,1,2,21.6,41,85.51,6.83,618,3708,17834,25.3,7913528,833148,23.6638,23.3789,0.006734,0.284932,0.012041,150,13.794924774485963,62668676
2021-03-30,2021,3,1,1804.415043150028,539.1165818826722,151,226.60724461322576,220,71,4.540794023738302,4,0,5,25.9,44,109.33,7.28,580,4060,11334,24.4,7275216,670918,19.2168,18.9318,0.009168,0.284932,0.014827,150,8.850776195190226,23756064
2021-03-31,2021,3,2,2116.2996568008443,709.497674168014,184,369.7517779150226,266,186,14.11355366804976,4,1,27,22.0,56,86.46,8.17,625,3750,16541,25.9,7122990,733724,22.2422,21.9573,0.007016,0.284932,0.01281,150,6.190253507508496,52434970
2021-04-01,2021,4,3,1101.017372351008,162.40892313147037,145,110.47392195649805,160,124,3.0261580563673185,4,1,6,33.2,57,81.28,7.22,630,3024,16766,28.7,8628928,604205,16.67,16.3851,0.00578,0.284932,0.017092,150,6.259056213841624,48353144
2021-04-02,2021,4,4,812.4641812638099,133.86370691898253,118,75.63886535195677,151,96,1.8637913433747049,4,2,22,34.5,59,87.3,8.24,646,3488,11032,28.8,8281435,500379,15.7397,15.4548,0.006464,0.284932,0.018103,150,10.298155004630392,26862920
2021-04-03,2021,4,5,1231.8623639421876,195.62079466333336,175,87.36949086827275,204,91,3.3160037788288337,4,1,13,25.4,55,106.54,6.65,580,5220,9465,27.2,5640648,789527,21.6012,21.3163,0.008911,0.284932,0.013191,150,8.186823072094471,22943160
2021-04-04,2021,4,6,1177.6251893780593,213.10887479629565,173,94.34159026904852,204,106,3.603820203167133,4,4,5,41.2,42,86.24,6.6,612,5508,12620,26.2,7009244,584416,22.8447,22.5597,0.00864,0.284932,0.012473,150,6.813082621766888,33367280
2021-04-05,2021,4,0,1168.290031062925,161.17391164140716,152,77.81807621695988,223,183,1.8963789415847427,4,4,13,26.2,57,84.18,6.57,605,7260,9930,30.1,7398257,629988,21.1217,20.8368,0.00903,0.284932,0.01349,150,13.601134840076815,23226270
2021-04-06,2021,4,1,1143.0880550979914,172.93880808886743,174,88.39363773291402,214,77,3.9768098775544143,4,1,14,21.9,61,101.63,8.45,567,4536,9981,25.0,7787325,565995,19.5704,19.2855,0.008004,0.284932,0.014559,150,12.435932979560349,24403545
2021-04-07,2021,4,2,1137.9659628541776,192.2801375128398,186,87.56506358704553,208,148,2.815120487569992,4,5,19,23.0,61,88.75,9.18,557,5570,14343,24.6,8044692,782697,19.9724,19.6875,0.008449,0.284932,0.014266,150,13.399818763617734,33906852
2021-04-08,2021,4,3,848.1599050019342,134.19917322774356,122,76.1207243724977,147,167,3.570325414557042,4,3,20,22.6,49,99.34,9.35,635,3810,14240,20.8,6181740,670999,14.6277,14.3427,0.006661,0.284932,0.019479,150,12.534519116728111,31271040
2021-04-09,2021,4,4,776.4834081014884,118.5465113631442,122,68.72073079363457,144,88,2.308028328452249,4,0,21,37.8,58,95.79,7.07,600,4320,7876,23.0,5684546,709423,14.5276,14.2427,0.006872,0.284932,0.019613,150,13.138697153761033,16649864
2021-04-10,2021,4,5,1285.4697787423934,198.56280198278665,172,87.5396107327353,213,147,3.802859513062731,4,1,25,22.1,62,84.25,7.98,591,5910,8434,23.3,6636429,801800,21.0528,20.7679,0.008879,0.284932,0.013534,150,10.137628139876448,19997014
2021-04-11,2021,4,6,1251.9603601423007,194.78904503563015,169,77.81528312197447,228,103,2.564113913761336,4,2,0,38.2,57,99.78,7.46,641,7051,12632,24.7,5622390,835832,20.8798,20.5949,0.009971,0.284932,0.013646,150,5.447675483919012,26451408
2021-04-12,2021,4,0,1060.1590849948889,158.7027611682629,184,70.43916544542385,223,92,1.9740513447783377,4,5,25,31.9,65,87.46,8.93,633,6963,8938,20.3,7647696,827496,18.8706,18.5856,0.008394,0.284932,0.015099,150,6.556202381992788,20092624
2021-04-13,2021,4,1,1207.1100711986796,186.2045589382294,164,91.62839095037978,221,191,3.068720737108858,4,2,7,22.5,50,94.91,7.31,559,6708,15560,29.7,8408394,826803,21.5227,21.2378,0.00848,0.284932,0.013239,150,7.441355967663313,39491280
